profileUrl,First Name,timestamp,postUrl,imgUrl,type,postContent,Themes,Subthemes,Content Format,Created/Cultivated/Curated,First Name (from First Name),Last Name (from First Name),Company (from First Name),Industry (from First Name),Title (from First Name),likeCount,commentCount,repostCount,postDate,commentContent,commentUrl,sharedPostUrl,action,Action Type,viewCount,postTimestamp,Date of Post,Weekday,Day of the Week,Time of Post,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,eventUrl,eventTitle,3/23-4/23?,Thought Leadership?,Total Engagements,Post vs Engagements,Hour of Post,Month of Post,4/23-5/23
https://www.linkedin.com/in/santoshmenon/,https://www.linkedin.com/in/santoshmenon/,2024-05-29 09:52,https://www.linkedin.com/feed/update/urn:li:activity:7195920317628727296,,Text,"Is your company well-positioned to take advantage of the coming AI wave?

There's a distinction between companies that experiment with AI, those that deploy AI for specific tasks, and companies that are truly AI-centered. 

Understanding this difference can position your company for success when Enterprise AI truly gets going. 

Let's look at what an AI-enabled company looks like versus an AI-centered company. 

𝗔𝗜-𝗘𝗻𝗮𝗯𝗹𝗲𝗱 𝗖𝗼𝗺𝗽𝗮𝗻𝘆 

•	Leadership team understands the benefits of embedding AI in business processes and are keenly aware of what their competition is (or is not) doing around AI enablement.

•	Has staff trained on AI technologies and implementation methodologies.

•	Identified processes that can be automated with little disruption to overall business. 

For example: 

Automate repetitive tasks like data entry and lead scoring (machine learning), or AI-powered sales forecasting and opportunity management tools. Chatbots for basic customer service inquiries. 

𝗔𝗜-𝗖𝗲𝗻𝘁𝗲𝗿𝗲𝗱 𝗖𝗼𝗺𝗽𝗮𝗻𝘆 

•	An evolved version of the AI-enabled company, which has a comprehensive AI strategy and leadership in place.

•	Has multiple core business processes “AI-enabled”, and a plan to integrate AI into operational decision-making within multiple departments like logistics, supply chain, inventory, marketing, sales, customer support, etc.

•	Has a change management program and employee re-education program to help up-level their knowledge to incorporate AI. 

AI is fast becoming a core driver of innovation, growth and competitive advantage. 

What are your thoughts on the future of AI? 

Share your experiences or insights in the comments! 



___________
Join My Exclusive Circle of Executives in diverse industries and AI enthusiasts by following  Arun Rao 🤝

 #businesstechnologyexpert #companyexecutives #AIenthusiasts #samvid #sootras #enterpriseai #neeyums samvid.ai","Organizational Change Management,AI/Machine Learning,Innovation",Responsible AI,post,,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,23,6,2,2w,"AI should be considered as a journey and not a race! As a priority organizations should establish a solid governance framework, bring awareness and implement responsible AI practices. Transparency and accountability is key to success. Good post Arun!","https://www.linkedin.com/feed/update/urn:li:activity:7195822860983017473/?commentUrn=urn:li:comment:(activity:7195822860983017473,7195920311236591616)",https://www.linkedin.com/feed/update/urn:li:activity:7195822860983017473,Santosh Menon commented on this,Comments,,2024-05-13 12:31,5/13/2024,Monday,Monday,12:31 PM,,,,,,,,,,,31,Engagement,12pm-1pm,May 2024,checked
https://www.linkedin.com/in/santoshmenon/,https://www.linkedin.com/in/santoshmenon/,2024-05-29 09:52,https://www.linkedin.com/feed/update/urn:li:activity:7195874848563232770,,Text,"Is your company well-positioned to take advantage of the coming AI wave?

There's a distinction between companies that experiment with AI, those that deploy AI for specific tasks, and companies that are truly AI-centered. 

Understanding this difference can position your company for success when Enterprise AI truly gets going. 

Let's look at what an AI-enabled company looks like versus an AI-centered company. 

𝗔𝗜-𝗘𝗻𝗮𝗯𝗹𝗲𝗱 𝗖𝗼𝗺𝗽𝗮𝗻𝘆 

•	Leadership team understands the benefits of embedding AI in business processes and are keenly aware of what their competition is (or is not) doing around AI enablement.

•	Has staff trained on AI technologies and implementation methodologies.

•	Identified processes that can be automated with little disruption to overall business. 

For example: 

Automate repetitive tasks like data entry and lead scoring (machine learning), or AI-powered sales forecasting and opportunity management tools. Chatbots for basic customer service inquiries. 

𝗔𝗜-𝗖𝗲𝗻𝘁𝗲𝗿𝗲𝗱 𝗖𝗼𝗺𝗽𝗮𝗻𝘆 

•	An evolved version of the AI-enabled company, which has a comprehensive AI strategy and leadership in place.

•	Has multiple core business processes “AI-enabled”, and a plan to integrate AI into operational decision-making within multiple departments like logistics, supply chain, inventory, marketing, sales, customer support, etc.

•	Has a change management program and employee re-education program to help up-level their knowledge to incorporate AI. 

AI is fast becoming a core driver of innovation, growth and competitive advantage. 

What are your thoughts on the future of AI? 

Share your experiences or insights in the comments! 



___________
Join My Exclusive Circle of Executives in diverse industries and AI enthusiasts by following  Arun Rao 🤝

 #businesstechnologyexpert #companyexecutives #AIenthusiasts #samvid #sootras #enterpriseai #neeyums samvid.ai","Organizational Change Management,AI/Machine Learning,Innovation",,post,,Sanosh,Menon,Sonoco,Consumer & Industrial Products,Global Head Solution Delivery . Digital Business Platforms,23,6,2,2w,,,,Santosh Menon likes this,Likes,,2024-05-13 15:57,5/13/2024,Monday,Monday,3:57 PM,,,,,,,,,,,31,Engagement,3pm-4pm,May 2024,checked
https://www.linkedin.com/in/ulerio/,https://www.linkedin.com/in/ulerio/,2024-05-28 10:08,https://www.linkedin.com/feed/update/urn:li:activity:7196252351794421761,https://media.licdn.com/dms/image/D4E22AQHqtH-AOXufkg/feedshare-shrink_800/0/1715550166621?e=1720051200&v=beta&t=TMAlA9Ge6FYCEEVazaLPQSnrvEmkS4fEM6n6aBsOUyw,Image,"During the presentation of my upcoming book, #FigureEight, at HITEC Summit last week, an audience member asked for my take on #AI and #technology regulation. My response touched the following aspects:

#Regulation is necessary: AI's transformative impact on our lives and businesses makes oversight inevitable and essential as a guardrail to accelerate responsible innovation. 

Regulation will invariably #lag: By its nature, and historically, regulation trails innovation. We innovate first, we legislate after.

#Proactive responsibility: Digital companies must set their own #responsibletechnology guardrails ahead of external mandates. As reference, this is the work my colleagues at Thoughtworks have done in collaboration with United Nations: https://lnkd.in/ex96xzHG

The future of #brand equity: In today's era, where technology augments every aspect of customer and employee experiences, responsible tech practices are the cornerstone of brand equity.

For those intrigued by the leadership strategies in times of exponential technology innovation, join the waitlist for my book #FigureEight here: https://lnkd.in/gRrZ-eZV

Thoughtworks 
Hewlett Packard Enterprise 
Angeles Investors 
Lambert Hogenhout 
National Institute of Standards and Technology (NIST) 
CIO Tech Talk 
Gartner Peer Experiences 
IAE Business School 
Mozilla","Digital Transformation,Innovation,AI/Machine Learning","genAi,Responsible AI",Personal/Public Pictures,,George,Ulerio,Bank of America,Banking,Senior Vice President - Head of Executive Technology & Trading Support at Bank of America,106,11,2,2w,,,,George Ulerio likes this,Likes,,2024-05-14 16:57,5/14/2024,Tuesday,Tuesday,4:57 PM,,,,,,,,,,checked,119,Engagement,4pm-5pm,May 2024,checked
https://www.linkedin.com/in/nickpossley/,https://www.linkedin.com/in/nickpossley/,2024-05-29 10:10,https://www.linkedin.com/feed/update/urn:li:activity:7196026320147914753,https://media.licdn.com/dms/image/D5610AQFohOy81Pw9ag/image-shrink_800/0/1715598946754?e=1717599600&v=beta&t=kk3ZvkbqiY4Btn01i1FVSyvf3bYewbRV1HOz8RLr3Us,Image,I am really proud of all the hardwork from the IM team. Achieved over 1 mile (~2km) depth fully autonomous operations is a huge milestone. To watch a video of Eureka II in actions see: https://lnkd.in/gvE-3EtP,Innovation,,Personal/Public Pictures,,Nick,Possley,Oscar Health,Healthcare Payers,VP Engineering,30,5,0,2w,,,https://www.linkedin.com/feed/update/urn:li:activity:7195743525664169985/,Nick Possley likes this,Likes,,2024-05-14 01:59,5/14/2024,Tuesday,Tuesday,1:59 AM,,,,,,,,,,,35,Engagement,1am-2am,May 2024,checked
https://www.linkedin.com/in/markebrowning/,https://www.linkedin.com/in/markebrowning/,2024-05-29 11:01,https://www.linkedin.com/feed/update/urn:li:activity:7196252599266779136,,Article,It was great talking with Karissa A. Breen (KB) about Oracle Cloud Infrastructure’s journey and the advantages we’re offering customers – from #multicloud to security to our unified cloud strategy including our expansive horizontal and vertical #cloud applications.,"Innovation,Product Development",,news article,,Mark,Browning,Exelon,Utilities,"SVP, CIO",457,4,10,2w,,,https://bit.ly/3UURULL,Mark Browning likes this,Likes,,2024-05-14 16:58,5/14/2024,Tuesday,Tuesday,4:58 PM,,,,,,,,,,,471,Engagement,4pm-5pm,May 2024,checked
https://www.linkedin.com/in/george-t-buddy-hickman/,https://www.linkedin.com/in/george-t-buddy-hickman/,2024-05-29 10:29,https://www.linkedin.com/feed/update/urn:li:activity:7196811654418862080,,Text,"I am thrilled to announce that I have officially accepted the role of SVP, Chief Information Officer at Cleveland Clinic after an extended interim period. This moment is incredibly special to me, and I want to extend my heartfelt gratitude to everyone who has supported me on this journey.

First, I want to thank Rohit Chandra and executive leadership team for their unwavering trust and confidence in my abilities. Your support is truly inspiring, and I am committed to leading our IT initiatives with dedication and excellence.

To my amazing leadership team and colleagues, your hard work and resilience during this transitional period have been extraordinary. It is an honor to work alongside such a dedicated team, and I am excited about what we can achieve together.

In healthcare, technology plays a crucial role in enhancing patient care, improving operational efficiency, and driving better outcomes. As we move forward, my focus will be on fostering a culture of innovation, collaboration, and continuous improvement, while always safeguarding our platform.

I am filled with optimism and excitement for the future. Together, we can overcome any challenge and seize every opportunity to advance our mission of providing world class care. Thank you all for your support. Let’s build a brighter, healthier future together!

#Healthcare #CIO #Leadership #Innovation #Teamwork #Technology #PatientsFirst","Digital Transformation,Innovation",,post,,George,Hickman,Rowswell Park Comprehensive Cancer Center,Healthcare Providers,Chief Digital & Information Officer,537,204,0,2w,"Sarah Hatchett, amazing!  I am so pleased to see those post. Please connect with me soon as I would love to collaborate on a couple of things. My best!","https://www.linkedin.com/feed/update/urn:li:activity:7196508277403189248/?commentUrn=urn:li:comment:(activity:7196508277403189248,7196811603269300224)",https://www.linkedin.com/feed/update/urn:li:activity:7196508277403189248,"George T ‘Buddy’ Hickman, CDH-E, CHCIO, LCHiME, FCHiME, LFHiMSS commented on this",Comments,,2024-05-15 09:54,5/15/2024,Wednesday,Wednesday,9:54 AM,,,,,,,,,,,741,Engagement,9am-10am,May 2024,checked
https://www.linkedin.com/in/brent-lewis-7a60977/,https://www.linkedin.com/in/brent-lewis-7a60977/,2024-05-28 10:13,https://www.linkedin.com/feed/update/urn:li:activity:7196883890127417345,https://media.licdn.com/dms/image/sync/D4D27AQHTYvAJuMr3VQ/articleshare-shrink_800/0/1715818663341?e=1717513200&v=beta&t=NZs823DLX2hxEUy2QpXNbu-0O3A23vfujkCjKFFJjNI,Article,"📡 Our (Youngmin Lee, Xiaomin Ma, and myself) latest preprint is now available on arXiv: Modeling of Time-varying Wireless Communication Channel with Fading and Shadowing. We propose a novel approach using deep learning neural networks and mixture density networks to model channel characteristics more accurately and adaptively. This innovation leads to more reliable and efficient wireless networks, crucial for modern applications like IoT, 5/6G, and smart cars/cities. https://lnkd.in/dfUQhzzw
#WirelessCommunication #DeepLearning
","Innovation,AI/Machine Learning",,article/blog/company website/press release,,Brent,Lewis,BOK Financial Corp,Banking,"SVP, Software engineering",13,2,1,1w,,,https://arxiv.org/abs/2405.08199,Brent Lewis likes this,Likes,,2024-05-16 10:47,5/16/2024,Thursday,Thursday,10:47 AM,,,,,,,,,,,16,Engagement,10am-11am,May 2024,checked
https://www.linkedin.com/in/nickpossley/,https://www.linkedin.com/in/nickpossley/,2024-05-29 10:10,https://www.linkedin.com/feed/update/urn:li:activity:7196729354171650050,,Article,"I had the opportunity to be interviewed by Alan Patterson of EE times, as he drafted an insightful article about the transformation of in-vehicle networks to Ethernet.","Digital Transformation,Product Development,Innovation",,news article,,Nick,Possley,Oscar Health,Healthcare Payers,VP Engineering,50,1,3,1w,,,https://www.eetimes.com/ethernovia-marvell-aim-to-revamp-car-networks/,Nick Possley likes this,Likes,,2024-05-16 00:33,5/16/2024,Thursday,Thursday,12:33 AM,,,,,,,,,,,54,Engagement,12-1am,May 2024,checked
https://www.linkedin.com/in/ray-anderson/,https://www.linkedin.com/in/ray-anderson/,2024-05-29 10:34,https://www.linkedin.com/feed/update/urn:li:activity:7197387815926575106,https://media.licdn.com/dms/image/D4D10AQGMTnvF9GNosQ/ads-video-thumbnail_720_1280/0/1715882178225?e=1717599600&v=beta&t=DXfE4uX0I0jga6bx8VziAgRhqlqDYMyIPAwil3ROFcE,Video (LinkedIn Source),"We are so excited to release this podcast and I am so grateful to Ray Anderson, PhD, MBA for joining me! It is full of nuggets of wisdom, innovative ideas and a perspective that is invaluable in today's healthcare environment. I hope you enjoy it as much as we loved doing it!","Innovation,Leadership",,"video,podcast",,Ray,Anderson,Trinity Health Corporation,Healthcare Providers,Executive Vice President and Chief Strategy Officer,28,1,4,1w,Always fun discussing the rapidly evolving healthcare landscape with you Michelle!,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7196940128655671296/?commentUrn=urn:li:comment:(ugcPost:7196940128655671296,7197387798822215680)&dashcommentUrn=(7196940128655671296,urn:li:ugcPost:7196940128655671296)",https://www.linkedin.com/feed/update/urn:li:ugcPost:7196940128655671296,"Ray Anderson, PhD, MBA commented on this",Comments,,2024-05-16 14:30,5/16/2024,Thursday,Thursday,2:30 PM,blob:https://www.linkedin.com/6c2b26f6-8c42-44a1-a68e-41cd3efc39c3,,,,,,,,,,33,Engagement,2pm-3pm,May 2024,checked
https://www.linkedin.com/in/neil-cowles-sbu/,https://www.linkedin.com/in/neil-cowles-sbu/,2024-05-29 10:26,https://www.linkedin.com/feed/update/urn:li:activity:7197047443992006656,,Article,"So proud to hear about Kaiser Permanente Colorado’s partnership with the  Denver Department of Public Health and Environment to expand the air monitoring network in East Denver, generating air quality data for the community to use to make more informed decisions about their respiratory health.",Innovation,,article/blog/company website/press release,,Neil,Cowles,Kaiser Permaente,Healthcare Providers,Senior Vice President - Corporate Service IT ,27,0,0,1w,,,https://about.kaiserpermanente.org/news/press-release-archive/air-quality-program-expands-with-kaiser-permanente-grant,Neil Cowles likes this,Likes,,2024-05-16 21:37,5/16/2024,Thursday,Thursday,9:37 PM,,,,,,,,,,,27,Engagement,9pm-10pm,May 2024,checked
https://www.linkedin.com/in/ray-anderson/,https://www.linkedin.com/in/ray-anderson/,2024-05-29 10:34,https://www.linkedin.com/feed/update/urn:li:activity:7197387616822939649,https://media.licdn.com/dms/image/D4D10AQGMTnvF9GNosQ/ads-video-thumbnail_720_1280/0/1715882178225?e=1717599600&v=beta&t=DXfE4uX0I0jga6bx8VziAgRhqlqDYMyIPAwil3ROFcE,Video (LinkedIn Source),"We are so excited to release this podcast and I am so grateful to Ray Anderson, PhD, MBA for joining me! It is full of nuggets of wisdom, innovative ideas and a perspective that is invaluable in today's healthcare environment. I hope you enjoy it as much as we loved doing it!","Innovation,Leadership",,"video,podcast",,Ray,Anderson,Trinity Health Corporation,Healthcare Providers,Executive Vice President and Chief Strategy Officer,28,1,4,1w,,,https://www.linkedin.com/feed/update/urn:li:activity:7196931989038358529/,"Ray Anderson, PhD, MBA likes this",Likes,,2024-05-17 20:08,5/17/2024,Friday,Friday,8:08 PM,,,,,,,,,,,33,Engagement,8pm-9pm,May 2024,checked
https://www.linkedin.com/in/ray-anderson/,https://www.linkedin.com/in/ray-anderson/,2024-05-29 10:34,https://www.linkedin.com/feed/update/urn:li:activity:7197387401256738816,https://media.licdn.com/dms/image/D4D10AQGMTnvF9GNosQ/ads-video-thumbnail_720_1280/0/1715882178225?e=1717599600&v=beta&t=DXfE4uX0I0jga6bx8VziAgRhqlqDYMyIPAwil3ROFcE,Video (LinkedIn Source),"🚑💡 When healthcare meets innovation, big change happens! 

Ankura healthcare strategy expert Michelle Mader, MBA, MHA and Ray Anderson, PhD, MBA, Chief Strategy Officer of Trinity Health talk about the intersection of innovation and transformation to tackle today's tough challenges of clinical integration, nursing shortages, and balancing national leadership versus local decision-making. 

Learn more: https://ankura.co/3K4y2zB

🎧 Listen on Apple: https://ankura.co/3KaYFml
🎧 Access on Spotify: https://ankura.co/3wLpE4T

#Ankura #healthcarestrategy #trinityhealth #EPICSystem #nursingshortage #healthsystemstrategies",Innovation,,podcast,,Ray,Anderson,Trinity Health Corporation,Healthcare Providers,Executive Vice President and Chief Strategy Officer,23,0,6,1w,,,,"Ray Anderson, PhD, MBA reposted this",Repost,,2024-05-17 20:07,5/17/2024,Friday,Friday,8:07 PM,blob:https://www.linkedin.com/48c0de14-1d7b-4abb-bd0c-a6a58175234c,,,,,,,,,,29,Engagement,8pm-9pm,May 2024,checked
https://www.linkedin.com/in/ben-ryan-0788b239,https://www.linkedin.com/in/ben-ryan-0788b239,2024-05-29 10:43,https://www.linkedin.com/feed/update/urn:li:activity:7197428897779437568,,Article,"I recently sat down with David Haber for an episode of Andreessen Horowitz’s newest podcast series, “In the Vault,” to discuss the transformative power of technology in financial services. As we’re leveraging the potential of #AI at Goldman Sachs, one key aspect we’ve emphasized with our engineering team is the importance of working backward from the client to build with purpose. This has been instrumental in focusing our approach to innovation and product development. 

Compared to the previous tech revolutions I’ve witnessed, I believe we’ve hit a major inflection point in the history of technology with generative AI. Throughout this conversation, we explore the spectrum of opportunities this technology presents for our industry and society at large. You can listen to the full interview here:","AI/Machine Learning,Product Development,Innovation",genAi,news article,,Ben,Ryan,Goldman Sachs,Private Equity,Global Head Of Digital Workplace Product Management,122,2,4,1w,,,https://click.gs.com/k62w,Ben Ryan likes this,Likes,,2024-05-17 22:52,5/17/2024,Friday,Friday,10:52 PM,,,,,,,,,,checked,128,Engagement,10pm-11pm,May 2024,checked
https://www.linkedin.com/in/punitmahajan/,https://www.linkedin.com/in/punitmahajan/,2024-05-28 10:58,https://www.linkedin.com/feed/update/urn:li:activity:7198454037942333441,https://media.licdn.com/dms/image/D5605AQFW7AsUDkyJaA/feedshare-thumbnail_720_1280/0/1716187473724?e=1717513200&v=beta&t=uGhSEfh05niIyIbiRJeLAa6BG_1S8uOnrS3XvdTah30,Video (LinkedIn Source),"What is “innovation arbitrage”? 

How did it come to be? 

How have GCCs evolved over their 30-year journey? 

Why is innovation arbitrage the third wave in the Indian IT Industry? 

All these questions have been answered by Gaurav Chawla, stay tuned to find out and share your thoughts in the comment below! 

#GCC #GCCSummit #ETNOW #GCC2024",Innovation,,video,,Punit,Mahajan,Morgan Stanley,Banking,Head of Analytics,109,0,2,1w,,,,Punit Mahajan likes this,Likes,,2024-05-20 18:46,5/20/2024,Monday,Monday,6:46 PM,blob:https://www.linkedin.com/1794f0a9-1f05-423f-81fa-7aed2f70b970,,,,,,,,,,111,Engagement,6pm-7pm,May 2024,checked
https://www.linkedin.com/in/nickpossley/,https://www.linkedin.com/in/nickpossley/,2024-05-29 10:10,https://www.linkedin.com/feed/update/urn:li:activity:7198337669427306496,https://media.licdn.com/dms/image/D4D05AQGGAWMAdDPypA/videocover-low/0/1715981041267?e=1717599600&v=beta&t=9MLie2D0fnch78wGyHvj_lG4bK8cM2zOyk27iXh5ULI,Video (LinkedIn Source),"This is the kind of research that makes me dream about the future: VR haptics with brain stimulation, so you can feel your foot touched even if you do not have any device on you...

#VirtualReality #futurism #innovation #technology #metaverse","Research & Development,Innovation,Product Development",,video,,Nick,Possley,Oscar Health,Healthcare Payers,VP Engineering,264,42,35,1w,,,https://www.linkedin.com/feed/update/urn:li:activity:7197346166601093120/,Nick Possley likes this,Likes,,2024-05-20 11:03,5/20/2024,Monday,Monday,11:03 AM,,,,,,,,,,,341,Engagement,11am-12pm,May 2024,checked
https://www.linkedin.com/in/muratgen/,https://www.linkedin.com/in/muratgen/,2024-05-29 09:55,https://www.linkedin.com/feed/update/urn:li:activity:7198388909083410432,https://media.licdn.com/dms/image/D5622AQGZvTF3TUOQCQ/feedshare-shrink_800/0/1716223703429?e=1720051200&v=beta&t=j-HsxpbhDnExHplG-xbm64s_rgOEPMyk7QtZW4ZwleI,Image,"Last week, I had the honor of delivering the opening keynote at this year’s Cincinnati CIO Symposium alongside my colleague April Cielica. We discussed how today's ever-changing digital landscape has pushed businesses to reimagine their AI strategy and incorporate the latest technologies into everyday routines.

Our data scientists, #AI engineers and all Procter & Gamble IT employees are committed to responsibly leveraging AI to deliver superior solutions and experiences to consumers, fueling growth and increasing productivity. We will continue to build on our strong machine leaning practices to embrace the opportunities offered by generative AI to accelerate innovation and streamline processes. 

#PGInnovation","Digital Transformation,Innovation,AI/Machine Learning",Responsible AI,"Personal/Public Pictures,webinar/webcast/event",,Murat,Genc,Whirlpool,Consumer & Industrial Products,"
Global Technology, Data & Digital Officer",239,1,3,1w,,,,Murat Genc likes this,Likes,,2024-05-20 14:27,5/20/2024,Monday,Monday,2:27 PM,,,,,,,,,,,243,Engagement,2pm-3pm,May 2024,checked
https://www.linkedin.com/in/robertroley/,https://www.linkedin.com/in/robertroley/,2024-05-29 10:47,https://www.linkedin.com/feed/update/urn:li:activity:7198343499170136064,https://media.licdn.com/dms/image/D4E22AQF9xrgdR9cyzw/feedshare-shrink_800/0/1716213974306?e=1720051200&v=beta&t=TNbvtcEFP3PWnzfEJQGlW2_cWHFihgVT_qd1qFll3XQ,Image,"Very pleased to have represented Caisse de dépôt et placement du Québec (CDPQ) at Milken Institute Global Conference. I shared CDPQ’s innovative approach in sustainable investing and the concrete efforts we are advancing to deploy capital in support of the transition. I also discussed CDPQ’s growing footprint in the U.S. and our strong engagement towards key assets contributing to our sustainability goals. Collaboration between all stakeholders is key if we are to succeed on our collective goals.

#MIGlobal #CDPQ",Innovation,,"Personal/Public Pictures,webinar/webcast/event",,Robert,Roley,TPG,Private Equity,Partner,158,3,0,1w,,,,Robert Roley likes this,Likes,,2024-05-20 11:27,5/20/2024,Monday,Monday,11:27 AM,,,,,,,,,,,161,Engagement,11am-12pm,May 2024,checked
https://www.linkedin.com/in/jennes-zhang/,https://www.linkedin.com/in/jennes-zhang/,2024-05-28 11:41,https://www.linkedin.com/feed/update/urn:li:activity:7198811045207912449,https://media.licdn.com/dms/image/D4D22AQHgU0Lli68C8Q/feedshare-shrink_2048_1536/0/1716294523857?e=1720051200&v=beta&t=jXDl4r28F_8Um0K78OlWV8UOTgX2fAq_z0L-ymIJiFQ,Image,"One of Procter & Gamble's strategic priorities is to lead with deep consumer insights, which help us deliver breakthrough innovations and superior products that better people’s everyday lives. 

With an understanding that almost 70% of a laundry load’s carbon footprint is in the consumer use phase, driven by the energy required to heat water, the Tide team did just that. In partnership with Electrolux Group, GE Appliances, a Haier company and Samsung Electronics, a new line of washing machines are now “Tide Cold Certified” – meaning these machines can wash clothes just as well – or even better – in cold water with Tide products as they do in warm. It’s a simple, and easy, way to do laundry more sustainably. And we’re proud to be at the forefront of this effort.

Working together with our partners enables us to further advance Tide’s ambition of turning three out of four loads of laundry to cold water washing in the U.S. and Canada by 2030. Together, we can create a positive, long-lasting impact on the #planet.

Read more about the new Tide Cold Certification here: https://lnkd.in/dkSrimY4 
#innovation","Innovation,Human-centered design,Data and Analytics,Digital Transformation,Product Development",,infographic,,Jennes,Zhang,Archer Daniels Midland,Consumer & Industrial Products,Vice President Technology Operations,976,9,20,1w,,,,Jennes Zhang likes this,Likes,,2024-05-21 18:25,5/21/2024,Tuesday,Tuesday,6:25 PM,,,,,,,,,,,1005,Engagement,6pm-7pm,May 2024,checked
https://www.linkedin.com/in/stacy-lloyd-35b26218/,https://www.linkedin.com/in/stacy-lloyd-35b26218/,2024-05-29 10:16,https://www.linkedin.com/feed/update/urn:li:activity:7198658052009410560,,Article,Uber launched Uber Health in 2018 but the public launch of their new caregiver solution is making headlines. May people in need connect with services and support more easily. #Aging #AgeTech Agetech News,"Innovation,Product Development",,article/blog/company website/press release,,Stacy,Lloyd,American Medical Association,Healthcare Providers,"Director, Digital Health & Operations",48,4,2,1w,,,http://uberhealth.com/caregiver,Stacy Lloyd likes this,Likes,,2024-05-21 08:17,5/21/2024,Tuesday,Tuesday,8:17 AM,,,,,,,,,,,54,Engagement,8am-9am,May 2024,checked
https://www.linkedin.com/in/stacy-lloyd-35b26218/,https://www.linkedin.com/in/stacy-lloyd-35b26218/,2024-05-29 10:16,https://www.linkedin.com/feed/update/urn:li:activity:7198658204216475649,https://media.licdn.com/dms/image/D4E10AQEdmX3xYOqMPA/image-shrink_800/0/1716230043765?e=1717599600&v=beta&t=flTJun0-6zV-ypyI-f4IA2Pd4jGS69GEYtq-7_8L8qs,Image,"Clinical trials shouldn’t be an exception. It should be “just” another care modality. Easy, accessible and progressive. 

Excited for the future of clinical trials, the tremendous partnership opportunities and the innovations that will drive the future of health and care. Happy Clinical Trials Day!",Innovation,,Personal/Public Pictures,,Stacy,Lloyd,American Medical Association,Healthcare Providers,"Director, Digital Health & Operations",10,1,0,1w,,,https://www.linkedin.com/feed/update/urn:li:activity:7198390578957402113/,Stacy Lloyd celebrates this,Celebrates,,2024-05-21 08:17,5/21/2024,Tuesday,Tuesday,8:17 AM,,,,,,,,,,,11,Engagement,8am-9am,May 2024,checked
https://www.linkedin.com/in/carazocarlos/,https://www.linkedin.com/in/carazocarlos/,2024-05-29 11:06,https://www.linkedin.com/feed/update/urn:li:activity:7198838234796236800,https://media.licdn.com/dms/image/D4D22AQFpWdylmjGmJg/feedshare-shrink_800/0/1716329971366?e=1720051200&v=beta&t=eegzBW3bIUvisGv_us-U6GJm7Dan46K3arQuqKkooao,Image,"Hearing from The Second City at the The Wall Street Journal Future of Everything Festival, we went through an exercise reminding us to say Yes, and..."" instead of no. We use this in innovation all the time — being open and building upon ideas is what moves us forward. We know not every idea will work the first time. The power to innovate, and say “Yes, and…” is the key to unlocking new possibilities.

#WSJFUTURE #BurnsMacLife",Innovation,,Personal/Public Pictures,,Carlos,Carazo,Southern California Edison,Utilities,Managing Director Digital Grid Services - ITOT - Grid Automation- PLTE - SCADA - Grid Cybersecurity - Telecommunications,59,2,1,1w,,,,Carlos Carazo likes this,Likes,,2024-05-21 20:13,5/21/2024,Tuesday,Tuesday,8:13 PM,,,,,,,,,,,62,Engagement,8pm-9pm,May 2024,checked
https://www.linkedin.com/in/john-bachner/,https://www.linkedin.com/in/john-bachner/,2024-05-29 09:47,https://www.linkedin.com/feed/update/urn:li:activity:7198795550257803265,https://media.licdn.com/dms/image/D4E05AQGt5s4BP5tuZA/videocover-low/0/1716309688287?e=1717596000&v=beta&t=PZ-v43PeGZB9E2yNncHT045pZpkXwqVN-w0stC1cdXc,Video (LinkedIn Source),"🚀 At Conair LLC our mission is to inspire our customers with innovative, high-quality and iconic brands that enhance their lives. During the opening celebration of a new distribution center, our CEO Kristie Juster reflected on the hard work and commitment to excellence of our employees to deliver great products to our customers and consumers. Kudos to our team for their unwavering dedication to excellence and innovation. Let's continue to inspire and enhance lives together!
#EnhancingLives #Leadership #Innovation #EmployeeAppreciation #HighQuality #Teamwork #Inspiration #Dedication",Innovation,,"video,company branded asset",,John,Bachner,Newell Brands,Consumer & Industrial Products,"Vice President, Research & Development, Baby Business Unit and Corporate Technical COE",152,3,10,1w,,,,John Bachner likes this,Likes,,2024-05-21 17:23,5/21/2024,Tuesday,Tuesday,5:23 PM,,,,,,,,,,,165,Engagement,5pm-6pm,May 2024,checked
